plant_id,animal,toxic,clinical_signs
611,cat,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
611,dog,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
611,horse,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
612,cat,FALSE,null
612,dog,FALSE,null
612,horse,FALSE,null
613,cat,FALSE,null
613,dog,FALSE,null
613,horse,FALSE,null
614,cat,TRUE,"Vomiting, diarrhea, hypersalivation, incoordination, dermatitis"
614,dog,TRUE,"Vomiting, diarrhea, hypersalivation, incoordination, dermatitis"
614,horse,TRUE,"Vomiting, diarrhea, hypersalivation, incoordination, dermatitis"
615,cat,FALSE,null
615,dog,FALSE,null
615,horse,FALSE,null
616,cat,FALSE,null
616,dog,FALSE,null
616,horse,TRUE,null
617,cat,FALSE,null
617,dog,FALSE,null
617,horse,FALSE,null
618,cat,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
618,dog,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
618,horse,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
619,cat,TRUE,"Weakness, incoordination, seizures, coma, respiratory failure, death (rare in pets)."
619,dog,TRUE,"Weakness, incoordination, seizures, coma, respiratory failure, death (rare in pets)."
619,horse,TRUE,"Weakness, incoordination, seizures, coma, respiratory failure, death (rare in pets)."
620,cat,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
620,dog,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
620,horse,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
621,cat,FALSE,No records of toxic ingestion from this plant.
621,dog,FALSE,No records of toxic ingestion from this plant.
621,horse,FALSE,No records of toxic ingestion from this plant.
622,cat,FALSE,null
622,dog,FALSE,null
622,horse,FALSE,null
623,cat,FALSE,null
623,dog,FALSE,null
623,horse,TRUE,null
624,cat,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
624,dog,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
624,horse,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
625,cat,FALSE,null
625,dog,FALSE,null
625,horse,TRUE,null
626,cat,FALSE,null
626,dog,FALSE,null
626,horse,TRUE,null
627,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
627,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
627,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
628,cat,FALSE,null
628,dog,FALSE,null
628,horse,TRUE,null
629,cat,TRUE,"Hyperexcitability then depression, vomiting, incoordination, paralysis, death is possible."
629,dog,TRUE,"Hyperexcitability then depression, vomiting, incoordination, paralysis, death is possible."
629,horse,TRUE,"Hyperexcitability then depression, vomiting, incoordination, paralysis, death is possible."
630,cat,FALSE,null
630,dog,FALSE,null
630,horse,TRUE,null
631,cat,TRUE,"Hypersalivation, inappetence, severe gastrointestinal upset, diarrhea, drowsiness, CNS depression, confusion, behavioral change, weakness, dilated pupils, slow heart rate."
631,dog,TRUE,"Hypersalivation, inappetence, severe gastrointestinal upset, diarrhea, drowsiness, CNS depression, confusion, behavioral change, weakness, dilated pupils, slow heart rate."
631,horse,TRUE,"Hypersalivation, inappetence, severe gastrointestinal upset, diarrhea, drowsiness, CNS depression, confusion, behavioral change, weakness, dilated pupils, slow heart rate."
632,cat,TRUE,null
632,dog,TRUE,null
632,horse,TRUE,null
633,cat,TRUE,"Vomiting, depression"
633,dog,TRUE,"Vomiting, depression"
633,horse,TRUE,"Vomiting, depression"
634,cat,TRUE,"Poisonings can occur when horses graze on oak due to lack of adequate forage. Abdominal pain, constipation which can be followed by diarrhea (occasionally bloody), depression, frequent urination discolored urine and jaundice are all potential clinical effects."
634,dog,TRUE,"Poisonings can occur when horses graze on oak due to lack of adequate forage. Abdominal pain, constipation which can be followed by diarrhea (occasionally bloody), depression, frequent urination discolored urine and jaundice are all potential clinical effects."
634,horse,TRUE,"Poisonings can occur when horses graze on oak due to lack of adequate forage. Abdominal pain, constipation which can be followed by diarrhea (occasionally bloody), depression, frequent urination discolored urine and jaundice are all potential clinical effects."
635,cat,TRUE,"Mild vomiting, diarrhea."
635,dog,TRUE,"Mild vomiting, diarrhea."
635,horse,TRUE,"Mild vomiting, diarrhea."
636,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
636,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
636,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
637,cat,FALSE,null
637,dog,FALSE,null
637,horse,TRUE,null
638,cat,FALSE,null
638,dog,FALSE,null
638,horse,TRUE,null
639,cat,TRUE,"Poisonings can occur from acess to prunings or fallen branches, or ornamentals around horse show areas. All parts contain a highly toxic cardiac glycoside much like digitoxin, and can cause colic, diarrhea (possibly bloody), sweating, incoordination, shallow/difficult breathing, muscle tremors, recumbency, and possibly death from cardiac failure."
639,dog,TRUE,"Poisonings can occur from acess to prunings or fallen branches, or ornamentals around horse show areas. All parts contain a highly toxic cardiac glycoside much like digitoxin, and can cause colic, diarrhea (possibly bloody), sweating, incoordination, shallow/difficult breathing, muscle tremors, recumbency, and possibly death from cardiac failure."
639,horse,TRUE,"Poisonings can occur from acess to prunings or fallen branches, or ornamentals around horse show areas. All parts contain a highly toxic cardiac glycoside much like digitoxin, and can cause colic, diarrhea (possibly bloody), sweating, incoordination, shallow/difficult breathing, muscle tremors, recumbency, and possibly death from cardiac failure."
640,cat,TRUE,"Cats are more sensitive. Can see gastrointestinal upset, hemolytic anemia, heinz Vomiting, breakdown of red blood cells (hemolytic anemia, Heinz body anemia), blood in urine, weakness, high heart rate, panting."
640,dog,TRUE,"Cats are more sensitive. Can see gastrointestinal upset, hemolytic anemia, heinz Vomiting, breakdown of red blood cells (hemolytic anemia, Heinz body anemia), blood in urine, weakness, high heart rate, panting."
640,horse,TRUE,"Cats are more sensitive. Can see gastrointestinal upset, hemolytic anemia, heinz Vomiting, breakdown of red blood cells (hemolytic anemia, Heinz body anemia), blood in urine, weakness, high heart rate, panting."
641,cat,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
641,dog,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
641,horse,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
642,cat,TRUE,"Vomiting, inappetence, lethargy, kidney failure, and death is possible. Cats are only species known to be affected."
642,dog,FALSE,"Vomiting, inappetence, lethargy, kidney failure, and death is possible. Cats are only species known to be affected."
642,horse,FALSE,"Vomiting, inappetence, lethargy, kidney failure, and death is possible. Cats are only species known to be affected."
643,cat,FALSE,Non-toxic
643,dog,FALSE,Non-toxic
643,horse,TRUE,Non-toxic
644,cat,FALSE,null
644,dog,FALSE,null
644,horse,FALSE,null
645,cat,TRUE,"Vomiting, diarrhea and depression. Leaves and berries are low toxicity."
645,dog,TRUE,"Vomiting, diarrhea and depression. Leaves and berries are low toxicity."
645,horse,TRUE,"Vomiting, diarrhea and depression. Leaves and berries are low toxicity."
646,cat,TRUE,"Gastrointestinal disturbances, possible ulceration of the gastrointestinal system, seizures, depression, respiratory depression, and shock."
646,dog,TRUE,"Gastrointestinal disturbances, possible ulceration of the gastrointestinal system, seizures, depression, respiratory depression, and shock."
646,horse,TRUE,"Gastrointestinal disturbances, possible ulceration of the gastrointestinal system, seizures, depression, respiratory depression, and shock."
647,cat,FALSE,null
647,dog,FALSE,null
647,horse,TRUE,null
648,cat,TRUE,"Tremors, difficulty breathing, vomiting, seizures (dogs), sudden death from acute heart failure."
648,dog,TRUE,"Tremors, difficulty breathing, vomiting, seizures (dogs), sudden death from acute heart failure."
648,horse,TRUE,"Tremors, difficulty breathing, vomiting, seizures (dogs), sudden death from acute heart failure."
649,cat,FALSE,null
649,dog,FALSE,null
649,horse,TRUE,null
650,cat,FALSE,null
650,dog,FALSE,null
650,horse,TRUE,null
651,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
651,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
651,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
652,cat,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
652,dog,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
652,horse,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
